,result
782,0.39863584470298247
783,0.1451832300159479
784,0.20404811290938846
785,0.7448700350438305
786,0.23873330946907845
787,0.6439824924852257
788,0.6780405882197135
789,0.1948823935725387
790,0.17405772063387057
791,0.23505064224986505
792,0.2878766282587873
793,0.5316507871604377
794,0.8736757807441132
795,0.13690135751631052
796,0.843228371234438
797,0.9205565646330723
798,0.920649609469892
799,0.9677922390329469
800,0.47741565237171285
801,0.15992144388721816
802,0.9313460408538938
803,0.9595560078351804
804,0.955430210141132
805,0.1936135584008122
806,0.20114845079849739
807,0.34977571160906185
808,0.9084022198955148
809,0.8719041401974694
810,0.15134134466025848
811,0.4186536335742536
812,0.22242456478360453
813,0.3247354419973148
814,0.9672917495885069
815,0.9677922390329469
816,0.5355652657131347
817,0.2736867242244745
818,0.31780622707361966
819,0.3711451884970811
820,0.5731491539422476
821,0.9112032107202384
822,0.2598882787372006
823,0.3464611342628791
824,0.8571728538684147
825,0.1327901857175245
826,0.224687432138192
827,0.957707208332757
828,0.38488892537568975
829,0.11822671945111653
830,0.29981063318418183
831,0.14349698038670836
832,0.9601495407171253
833,0.8408922641057226
834,0.8876403587976432
835,0.13545845495113132
836,0.8188843289348448
837,0.25492865154400013
838,0.9169470928535655
839,0.5626642428683494
840,0.7576830643451403
841,0.303321482008334
842,0.9405321176751907
843,0.8690835883406866
844,0.8649601100323463
845,0.9281247382198012
846,0.31728510962729317
847,0.8959608579495276
848,0.18630136731151106
849,0.3722165152738821
850,0.11457692684849777
851,0.3053753748808325
852,0.7557022688759929
853,0.1427539889585722
854,0.20812414805298143
855,0.11655764755437781
856,0.468995381017934
857,0.5145851267505579
858,0.8643499868594461
859,0.1293869463287219
860,0.16386783168450353
861,0.9152706968175949
862,0.30329543365499434
863,0.2514263677678825
864,0.17366008449395842
865,0.7598142157610527
866,0.7616821948224676
867,0.9322371086590638
868,0.9039856775706319
869,0.2624112528638361
870,0.8703499688189711
871,0.9374534800111067
872,0.38347750409859344
873,0.37432133050396044
874,0.7238109091808539
875,0.14083250563999392
876,0.21114469589977902
877,0.9668704987192676
878,0.1400083406625796
879,0.9326086470099691
880,0.9531217148701195
881,0.28461483596311415
882,0.2161640513152217
883,0.9408251479660488
884,0.17463396044729054
885,0.8283495744523511
886,0.6767697932794303
887,0.21439271347751096
888,0.9618711432608898
889,0.19929943644402942
890,0.20660985233856657
891,0.8932670662962036
892,0.1801584048013785
893,0.9371400577424723
894,0.9522004614314404
895,0.25536029899844126
896,0.5050359039595037
897,0.27660285493389875
898,0.2161756419282268
899,0.9022683798808704
900,0.33967249504787195
901,0.6781203145923405
902,0.16298374253909442
903,0.9483894285939439
904,0.2652534572198881
905,0.14885883197373043
906,0.24410327129654888
907,0.3556795618540865
908,0.4138300483456502
909,0.9471443204624355
910,0.5603232997263234
911,0.2296814766819383
912,0.5693641413770932
913,0.49368247010909144
914,0.19724664777351866
915,0.9668751252876957
916,0.34150697683578457
917,0.1824298363863511
918,0.2813174823063045
919,0.5701858123149648
920,0.13088724226932494
921,0.4228946249715567
922,0.7594862071406413
923,0.12978096413799425
924,0.9246172664065162
925,0.12027977472812695
926,0.2316060827879092
927,0.12359263043215911
928,0.8401398224972128
929,0.6953767901561569
930,0.16501831828526198
931,0.577255100533605
932,0.5109641066776724
933,0.22987662496146172
934,0.5791380231618237
935,0.8227697264253779
936,0.7931480289795272
937,0.8214717335922725
938,0.45841901705443155
939,0.5857767690480608
940,0.20939599526109579
941,0.7181356830627502
942,0.2244678333851621
943,0.197181101192014
944,0.4194152935963859
945,0.886931052965602
946,0.2523768610496179
947,0.9503113311591509
948,0.9677922390329469
949,0.6398925812522893
950,0.8059120769379093
951,0.6841294744551937
952,0.2831059869616929
953,0.4481785123063597
954,0.2961767767559276
955,0.9159665526952651
956,0.15537684932920362
957,0.18851624599642156
958,0.3278137377466807
959,0.7221091003268486
960,0.9324584138015082
961,0.9507041476279687
962,0.12156339987222961
963,0.8986188044726838
964,0.830827755350167
965,0.8715134955099153
966,0.850220969571263
967,0.17915693474643277
968,0.9677922390329469
969,0.7056314719060285
970,0.18858156087365813
971,0.17652942297685226
972,0.17381211987308082
973,0.1854766730607584
974,0.17978395424146298
975,0.8707101913659085
976,0.730744759756154
977,0.16373705917154255
978,0.9398509224958164
979,0.16129536005882358
980,0.13393939782963912
981,0.2958394149935936
982,0.24741628436268223
983,0.19583541753612566
984,0.4744216672463337
985,0.9663561839061826
986,0.9677922390329469
987,0.7042608683447877
988,0.9357432018512357
989,0.502080701020281
990,0.9652344639692639
991,0.15706083198618637
992,0.23126125635908476
993,0.22502576248712255
994,0.7961140324401722
995,0.2523351298846333
996,0.1528448726270943
997,0.4996834690142477
998,0.25065638968418935
999,0.2594375307897305
1000,0.357130297080712
1001,0.9677922390329469
1002,0.20456122867664558
1003,0.47807614178792224
1004,0.9567305431759872
1005,0.5474003530395355
1006,0.13184243126794323
1007,0.7559232838480158
1008,0.9424994783470679
1009,0.14535512338885154
1010,0.13945363298510693
1011,0.17355915551731546
1012,0.37185121898090884
1013,0.16384683613759424
1014,0.14074362637211504
1015,0.9672917495885069
1016,0.22761988334765262
1017,0.17172461998809613
1018,0.34279685117380654
1019,0.19657745385610353
1020,0.49432892306919546
1021,0.9567305431759872
1022,0.16630923015856544
1023,0.9033392333209346
1024,0.3458449899931514
1025,0.951246870147864
1026,0.5722575038197413
1027,0.9546682467581057
1028,0.4503790417298162
1029,0.9368729896719711
1030,0.7356876763696257
1031,0.9516421089963399
1032,0.3658284893836768
1033,0.15477250709936316
1034,0.17193367338595167
1035,0.7152643460962259
1036,0.2522943203283796
1037,0.6754492403085748
1038,0.6638136420767424
1039,0.8895152827845414
1040,0.9026579426633492
1041,0.8419113696427846
1042,0.6304765618665181
1043,0.8192425759961887
1044,0.13731204997034108
1045,0.2662921684272118
1046,0.23083779057713885
1047,0.9141883861949449
1048,0.5300292943528199
1049,0.9411462394656684
1050,0.34430490031209604
1051,0.9284317844832242
1052,0.1768448788025254
1053,0.8537915270871341
1054,0.8396544133860717
1055,0.45302521616359986
1056,0.12034917554815037
1057,0.9668704987192676
1058,0.8605808600351273
1059,0.7773171782712148
1060,0.18125002906643892
1061,0.9672917495885069
1062,0.944532251077804
1063,0.8617571647108687
1064,0.7379787974334362
1065,0.6758063124695174
1066,0.8863225527321968
1067,0.8443421718057862
1068,0.9663561839061826
1069,0.7334044995489469
1070,0.1462314047803918
1071,0.28690257481147635
1072,0.4900965142431019
1073,0.730584934315892
1074,0.6701061682669444
1075,0.13743208063494963
1076,0.11749344032553616
1077,0.7195073529621859
1078,0.9405237836527557
1079,0.8588904456895662
1080,0.202642466098847
1081,0.9356291875618097
1082,0.9060390273077085
1083,0.8913018741240105
1084,0.225145204073805
1085,0.22398170865378073
1086,0.9415613154617445
1087,0.9557095656458855
1088,0.26800597111460317
1089,0.7424127117591967
1090,0.9105523696156409
1091,0.10759194417008804
1092,0.15372700628037633
1093,0.8638688877450003
1094,0.3284418026523119
1095,0.36233922718982636
1096,0.3547441410539592
1097,0.915635610819202
1098,0.14005012175622203
1099,0.19164057138229593
1100,0.9022696353512238
1101,0.648620093762525
1102,0.13877078185511
1103,0.2204857479100979
1104,0.16246794646020948
1105,0.14669183558109147
1106,0.35244269826634506
1107,0.9287910469897339
1108,0.8815612631589148
1109,0.2847089913581432
1110,0.17977795065446883
1111,0.6659068147717631
1112,0.9414890109400942
1113,0.9677922390329469
1114,0.752200473751308
1115,0.31257049464132103
1116,0.44145112965082595
1117,0.10189685584432047
1118,0.7885784569939016
1119,0.8834327927179282
1120,0.5551893775309312
1121,0.2584647998041134
1122,0.1737324672730403
1123,0.5258479654582457
1124,0.2311116376502072
1125,0.9188898504192115
1126,0.20319702605070422
1127,0.17958087900268221
1128,0.36899681313749283
1129,0.3064258532948205
1130,0.7668541234147525
1131,0.18053576828848478
1132,0.46764921825587563
1133,0.21841713930671172
1134,0.8720920771598774
1135,0.9466725634924363
1136,0.25567935979067863
1137,0.21234745889665047
1138,0.16621243119678356
1139,0.9544039311759529
1140,0.8285069350384473
1141,0.9128790593004428
1142,0.18392368790971672
1143,0.07870567864412825
1144,0.8095128663308822
1145,0.9555975239476203
1146,0.1414424022572255
1147,0.4669340687703935
1148,0.6222263502537727
1149,0.9003381308887376
1150,0.11859122992351746
1151,0.6271316912832068
1152,0.6515792903934379
1153,0.17766415583924716
1154,0.7510535530016084
1155,0.20284616541238645
1156,0.8802986094839281
1157,0.22070945263773045
1158,0.7079661899841336
1159,0.2165678372882358
1160,0.14608065465064546
1161,0.9672917495885069
1162,0.5130462453218437
1163,0.9510372697306524
1164,0.5946487089595504
1165,0.22698452392365323
1166,0.6204527519362967
1167,0.1160052412132956
1168,0.9230990665744891
1169,0.2420695232180911
1170,0.20220743428824417
1171,0.9668704987192676
1172,0.9546617237539524
1173,0.2815772465647965
1174,0.1863103501081901
1175,0.8607965111396703
1176,0.9292270319282886
1177,0.14946117720236704
1178,0.23942697738475333
1179,0.41421563889571744
1180,0.3016451203960616
1181,0.13722071415164713
1182,0.15337291125483674
1183,0.7149670880657181
1184,0.16651209693694977
1185,0.2752592517902527
1186,0.8962778273204116
1187,0.4141575555479569
1188,0.44224609614368227
1189,0.9394727915357831
1190,0.7502161118350197
1191,0.6196945950407338
1192,0.2751559187055554
1193,0.3126689657931752
1194,0.9672917495885069
1195,0.6147975583542759
1196,0.9668704987192676
1197,0.9443715273509712
1198,0.7361700258561007
1199,0.9535975579986797
1200,0.5012266580008077
1201,0.8353049482634036
1202,0.1289598272501967
1203,0.932335561621693
1204,0.6992160203688719
1205,0.8327473214241543
1206,0.3246836265000522
1207,0.7523019508076007
1208,0.7532613128823437
1209,0.24102405788789524
1210,0.9024454560398061
1211,0.34126436747044875
1212,0.18765583722657989
1213,0.4945768402164099
1214,0.9672917495885069
1215,0.16154261217637272
1216,0.8875011236474912
1217,0.5145070457327884
1218,0.3990457941284191
1219,0.7638192116031682
1220,0.7863705615931076
1221,0.860814406936642
1222,0.7353269425786902
1223,0.14950996675749115
1224,0.4070951894665365
1225,0.212512461388166
1226,0.16679888448322594
1227,0.19273524208568815
1228,0.9419495928121805
1229,0.2542397314217789
1230,0.6165384021135796
1231,0.3018242387621261
1232,0.45853395528626384
1233,0.3625217555439214
1234,0.9453142398920132
1235,0.7305228340091782
1236,0.9545350656241334
1237,0.8028965445196354
1238,0.7237291002769006
1239,0.2189826740758991
1240,0.8549444785434583
1241,0.3176753181296823
1242,0.17862025372879636
1243,0.9478229721970616
1244,0.9367425767731719
1245,0.24627561251694996
1246,0.1990629412847405
1247,0.39923803673069663
1248,0.37763686617669945
1249,0.8826285626893189
1250,0.47729720067334397
1251,0.7859815905921484
1252,0.9567422647624111
1253,0.8992021989257425
1254,0.9672917495885069
